teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Exhaust Fan di Gedung Utama Lantai 19 Zona Tengah mengalami tekanan tidak stabil karena overload, suaranya agak berisik dan mengganggu rutinitas, tolong diperbaiki secepatnya|Tekanan tidak stabil karena overload|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
Exhaust Fan Gedung Utama Lantai 19 rusak, tekanan tidak stabil karena overload, tolong perbaiki|Rusak karena overload|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
Saya melaporkan kerusakan Exhaust Fan di Gedung Utama Lantai 19 Zona Tengah, tekanan tidak stabil karena overload, mengeluarkan suara netes yang mengganggu, mohon diperbaiki|Kerusakan tekanan tidak stabil|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
AC Split mendadak netes dan agak berisik karena sensor error yang disebabkan oleh usia pakai|Laporan teknisi tentang kerusakan AC Split|AC Split|Gedung Utama|Lantai 1|Zona Utara|Mechanical|Sedang|Usia pakai|Sensor error|1989000
AC Split rusak|Perlu diperbaiki segera|AC Split|Gedung Utama|Lantai 1|Zona Utara|Mechanical|Sedang|Usia pakai|Sensor error|1989000
Kerusakan pada AC Split di Gedung Utama Lantai 1 Zona Utara disebabkan oleh sensor error yang terkait dengan usia pakai|Diperlukan perbaikan segera untuk mengatasi kerusakan|AC Split|Gedung Utama|Lantai 1|Zona Utara|Mechanical|Sedang|Usia pakai|Sensor error|1989000
Pintu kayu di lantai 3 zona selatan gedung parkir rusak parah, aus normal sehingga tampilan rusak dan mengganggu rutinitas sehari-hari|Pintu kayu/HPL rusak|Pintu Kayu/HPL|Gedung Parkir|Lantai 3|Zona Selatan|Arsitektur|Sedang|Aus normal|Tampilan rusak|1032000
Pintu kayu rusak, aus, tampilan jelek|Pintu kayu/HPL rusak|Pintu Kayu/HPL|Gedung Parkir|Lantai 3|Zona Selatan|Arsitektur|Sedang|Aus normal|Tampilan rusak|1032000
Pintu kayu di gedung parkir lantai 3 zona selatan mengalami kerusakan pada tampilan karena aus normal, perlu perbaikan segera|Pintu kayu/HPL rusak|Pintu Kayu/HPL|Gedung Parkir|Lantai 3|Zona Selatan|Arsitektur|Sedang|Aus normal|Tampilan rusak|1032000
AC Cassette tidak bisa dipakai karena korsleting yang parah, kayaknya karena usia pakai yang sudah lama, jadi netes terus dan suaranya agak berisik|Tidak ada laporan teknisi|AC Cassette|Gedung B|Lantai 7|Zona Barat|Mechanical|Sedang|Usia pakai|Korsleting|1111000
AC Cassette rusak|Laporan teknisi belum ada|AC Cassette|Gedung B|Lantai 7|Zona Barat|Mechanical|Sedang|Usia pakai|Korsleting|1111000
AC Cassette di Gedung B Lantai 7 Zona Barat mengalami kerusakan karena korsleting yang disebabkan oleh usia pakai, sehingga mengganggu rutinitas kerja|Laporan teknisi masih dalam proses|AC Cassette|Gedung B|Lantai 7|Zona Barat|Mechanical|Sedang|Usia pakai|Korsleting|1111000
Pemipaan air bersih bocor terus, kurang perawatan membuatnya netes terus, sangat mengganggu rutinitas|Kebocoran pada pipa air bersih|Pemipaan Air Bersih|Gedung D|Lantai 5|Zona Utara|Plumbing|Sedang|Kurang perawatan|Kebocoran|1073000
Pipa bocor, kurang perawatan, agak berisik|Kebocoran pipa|Pemipaan Air Bersih|Gedung D|Lantai 5|Zona Utara|Plumbing|Sedang|Kurang perawatan|Kebocoran|1073000
Pemipaan air bersih mengalami kebocoran, kemungkinan disebabkan oleh kurangnya perawatan, sehingga air mengalir tidak terkendali, menimbulkan suara agak berisik|Laporan kebocoran pipa|Pemipaan Air Bersih|Gedung D|Lantai 5|Zona Utara|Plumbing|Sedang|Kurang perawatan|Kebocoran|1073000
AC Split mati total karena koneksi terputus parah akibat human error yang sangat fatal|Kerusakan koneksi listrik|AC Split|Gedung B|Lantai 6|Zona Tengah|Mechanical|Berat|Human error|Koneksi terputus|3303000
AC Split jebol|Kerusakan listrik|AC Split|Gedung B|Lantai 6|Zona Tengah|Mechanical|Berat|Human error|Koneksi terputus|3303000
Terdapat kerusakan pada AC Split di Gedung B Lantai 6 Zona Tengah karena koneksi terputus yang disebabkan oleh human error|Laporan teknisi|AC Split|Gedung B|Lantai 6|Zona Tengah|Mechanical|Berat|Human error|Koneksi terputus|3303000
APAR Dry Powder Stored Pressure netes karena korsleting akibat kualitas material yang buruk|Kerusakan korsleting pada APAR Dry Powder|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Korsleting|138000
APAR bermasalah|Korsleting APAR|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Korsleting|138000
APAR Dry Powder Stored Pressure mengalami gangguan karena korsleting yang disebabkan oleh kualitas material yang kurang baik|Laporan teknisi: APAR Dry Powder Stored Pressure|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Korsleting|138000
APAR Dry Powder Stored Pressure netes terus|Bunyi abnormal karena tegangan tidak stabil|APAR Dry Powder Stored Pressure|Gedung Servis|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Tegangan tidak stabil|Bunyi abnormal|113000
APAR bunyi aneh|Tegangan tidak stabil|APAR Dry Powder Stored Pressure|Gedung Servis|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Tegangan tidak stabil|Bunyi abnormal|113000
APAR di lantai 3 zona utara mengeluarkan suara agak berisik|Ditemukan kerusakan karena tegangan listrik tidak stabil|APAR Dry Powder Stored Pressure|Gedung Servis|Lantai 3|Zona Utara|Sistem Pemadam Kebakaran|Ringan|Tegangan tidak stabil|Bunyi abnormal|113000
Plafon gypsum di lantai 5 zona selatan gedung parkir mengalami korsleting parah karena kelembaban tinggi, saya sangat panik karena listrik mati total|Laporan teknisi: korsleting pada plafon gypsum|Plafon Gypsum / GRC|Gedung Parkir|Lantai 5|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|Rp 2580000
Plafon gypsum korsleting, kelembaban tinggi, tolong bantu|Laporan teknisi: perlu perbaikan segera|Plafon Gypsum / GRC|Gedung Parkir|Lantai 5|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|Rp 2580000
Plafon gypsum di gedung parkir lantai 5 zona selatan mengalami kerusakan berat karena korsleting akibat kelembaban tinggi, perlu perbaikan segera|Laporan teknisi: perbaikan plafon gypsum|Plafon Gypsum / GRC|Gedung Parkir|Lantai 5|Zona Selatan|Arsitektur|Berat|Kelembaban tinggi|Korsleting|Rp 2580000
Bell Alarm tidak berfungsi total karena kualitas material yang buruk, ini sangat mengganggu sekali, apa yang harus saya lakukan?|Tidak berfungsi total karena kualitas material|Bell Alarm|Gedung Utama|Lantai 20|Zona Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Bell Alarm mati total, tolong bantu secepatnya|Tidak berfungsi|Bell Alarm|Gedung Utama|Lantai 20|Zona Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Saya melaporkan bahwa Bell Alarm di Gedung Utama, Lantai 20, Zona Barat tidak berfungsi total akibat kualitas material yang kurang baik, perlu perbaikan segera|Bell Alarm tidak berfungsi|Bell Alarm|Gedung Utama|Lantai 20|Zona Barat|Sistem Proteksi Kebakaran Aktif|Berat|Kualitas material|Tidak berfungsi total|8398000
Lantai beton kita netes terus karena korosi parah dan korsleting listrik, jadi sangat mengganggu rutinitas harian kita|Laporan teknisi: kerusakan pada lantai beton karena korosi dan korsleting|Lantai Beton|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Korosi|Korsleting|162000
Lantai beton agak berisik karena korsleting|Kerusakan ringan pada lantai beton|Lantai Beton|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Korosi|Korsleting|162000
Lantai beton di kantor kita mengalami kerusakan karena korosi yang menyebabkan korsleting, sehingga perlu perbaikan segera|Laporan teknisi: perbaikan lantai beton karena korosi dan korsleting|Lantai Beton|Gedung E|Lantai 2|Zona Tengah|Civil|Ringan|Korosi|Korsleting|162000
AC Split membuat bunyi abnormal yang mengganggu rutinitas harian, sepertinya aus normal yang bikin netes-netes terus|Teknisi menemukan bahwa AC Split mengalami kerusakan pada komponen yangaus normal|AC Split|Gedung E|Lantai 1|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
AC Split bunyi abnormal, aus normal, ganggu rutinitas|Teknisi sedang menangani perbaikan|AC Split|Gedung E|Lantai 1|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
Karyawan melaporkan bahwa AC Split di Gedung E Lantai 1 Zona Tengah mengalami bunyi abnormal agak berisik, kemungkinan aus normal|Perlu dilakukan perbaikan segera|AC Split|Gedung E|Lantai 1|Zona Tengah|Mechanical|Sedang|Aus normal|Bunyi abnormal|891000
Pesawat Telepon di lantai 12 gedung D zona timur mengalami tekanan tidak stabil, suaranya netes terus dan agak berisik sehingga mengganggu rutinitas, kemungkinan karena aus normal|Tekanan tidak stabil dan aus normal menyebabkan suara tidak jelas|Pesawat Telepon|Gedung D|Lantai 12|Zona Timur|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Tekanan tidak stabil|1564000
Pesawat telepon rusak, tekanan tidak stabil, aus normal|Tekanan tidak stabil|Pesawat Telepon|Gedung D|Lantai 12|Zona Timur|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Tekanan tidak stabil|1564000
Pesawat telepon di gedung D lantai 12 zona timur bermasalah, tekanan suara tidak stabil, kemungkinan karena aus, perlu perbaikan segera|Perbaikan tekanan suara dan penggantian komponen aus|Pesawat Telepon|Gedung D|Lantai 12|Zona Timur|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Tekanan tidak stabil|1564000
Dinding kayu bunyi abnormal parah karena usia pakai, mengganggu aktivitas sehari-hari|Dinding kayu mengalami kerusakan parah|Dinding Kayu|Gedung D|Lantai 4|Zona Utara|Civil|Fatal|Usia pakai|Bunyi abnormal|24284000
Dinding kayu jebol, bunyi abnormal|Dinding kayu rusak|Dinding Kayu|Gedung D|Lantai 4|Zona Utara|Civil|Fatal|Usia pakai|Bunyi abnormal|24284000
Dinding kayu Gedung D lantai 4 zona utara mengalami kerusakan berat dengan bunyi abnormal yang disebabkan oleh usia pakai, perlu perbaikan segera|Dinding kayu Gedung D lantai 4 zona utara rusak|Dinding Kayu|Gedung D|Lantai 4|Zona Utara|Civil|Fatal|Usia pakai|Bunyi abnormal|24284000
Smoke Detector rusak parah, tampilan rusak karena getaran, membuat saya sangat kesal|Tampilan rusak, getaran terdeteksi|Smoke Detector|Gedung B|Lantai 4|Zona Utara|Sistem Proteksi Kebakaran Aktif|Sedang|Getaran|Tampilan rusak|1965000
Smoke Detector netes, agak berisik karena getaran|Tampilan rusak|Smoke Detector|Gedung B|Lantai 4|Zona Utara|Sistem Proteksi Kebakaran Aktif|Sedang|Getaran|Tampilan rusak|1965000
Tampilan Smoke Detector rusak, kemungkinan karena getaran, perlu perbaikan segera|Tampilan rusak karena getaran|Smoke Detector|Gedung B|Lantai 4|Zona Utara|Sistem Proteksi Kebakaran Aktif|Sedang|Getaran|Tampilan rusak|1965000
Dinding GRC di lantai 10 zona selatan gedung D mengalami getaran dan bunyi abnormal yang sangat mengganggu rutinitas harian kita, sehingga perlu segera diperbaiki|Dinding GRC mengalami getaran yang menyebabkan bunyi abnormal|Dinding GRC|Gedung D|Lantai 10|Zona Selatan|Civil|Ringan|Getaran|Bunyi abnormal|139000
Dinding GRC gedung D lantai 10 zona selatan bunyi abnormal karena getaran|Perlu perbaikan dinding GRC|Dinding GRC|Gedung D|Lantai 10|Zona Selatan|Civil|Ringan|Getaran|Bunyi abnormal|139000
Dinding GRC di gedung D lantai 10 zona selatan mengalami bunyi abnormal yang disebabkan oleh getaran, perlu dilakukan perbaikan segera untuk menghindari gangguan lebih lanjut|Dinding GRC mengalami bunyi abnormal karena getaran|Dinding GRC|Gedung D|Lantai 10|Zona Selatan|Civil|Ringan|Getaran|Bunyi abnormal|139000
Wastafel di lantai 5 zona timur gedung parkir bocor dan aliran airnya lemah karena kualitas material yang tidak baik|Toto wastafel bocor dan aliran airnya lemah|Wastafel|Gedung Parkir|Lantai 5|Zona Timur|Plumbing|Ringan|Kualitas material|Aliran lemah|300000
Wastafel bocor|Wastafel Toto bocor|Wastafel|Gedung Parkir|Lantai 5|Zona Timur|Plumbing|Ringan|Kualitas material|Aliran lemah|300000
Karyawan melaporkan wastafel di lantai 5 zona timur gedung parkir mengalami kerusakan berupa aliran air yang lemah akibat kualitas material yang tidak memadai|Laporan teknisi: wastafel Toto bocor dan aliran airnya lemah|Wastafel|Gedung Parkir|Lantai 5|Zona Timur|Plumbing|Ringan|Kualitas material|Aliran lemah|300000
APAR Dry Powder Cartridge rusak parah, retak dan aus normal membuatnya tidak bisa berfungsi dengan baik, mengganggu keselamatan di Gedung Utama|APAR Dry Powder Cartridge rusak, perlu perbaikan segera|APAR Dry Powder Cartridge|Gedung Utama|9|Tengah|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
APAR Dry Powder Cartridge jebol, butuh diperbaiki sekarang juga|APAR rusak, perlu perbaikan|APAR Dry Powder Cartridge|Gedung Utama|9|Tengah|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
APAR Dry Powder Cartridge mengalami kerusakan retak dan aus normal, perlu dilakukan perbaikan untuk memastikan keselamatan|APAR Dry Powder Cartridge butuh perbaikan|APAR Dry Powder Cartridge|Gedung Utama|9|Tengah|Sistem Pemadam Kebakaran|Berat|Aus normal|Retak/pecah|2197000
Wastafel di kantor kita mati total karena kelembaban tinggi, netes terus dan suara yang agak berisik sangat mengganggu|Toto wastafel tidak berfungsi total|Wastafel|Gedung A|Lantai 5|Zona Tengah|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Wastafel mati total|Toto wastafel rusak|Wastafel|Gedung A|Lantai 5|Zona Tengah|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Wastafel Toto di lantai 5 zona tengah gedung A tidak berfungsi dengan baik karena kelembaban yang tinggi sehingga mengakibatkan kerusakan|Laporan teknisi tentang wastafel Toto yang tidak berfungsi|Wastafel|Gedung A|Lantai 5|Zona Tengah|Plumbing|Sedang|Kelembaban tinggi|Tidak berfungsi total|1909000
Genset Diesel di Gedung Servis Lantai 3 Zona Selatan macet karena kelembaban tinggi membuatnya netes dan agak berisik|Genset Diesel macet dan berisik|Genset Diesel|Gedung Servis|Lantai 3|Zona Selatan|Mechanical|Ringan|Kelembaban tinggi|Macet/tersumbat|187000
Genset Diesel macet|Genset Diesel macet|Genset Diesel|Gedung Servis|Lantai 3|Zona Selatan|Mechanical|Ringan|Kelembaban tinggi|Macet/tersumbat|187000
Genset Diesel merek Perkins di Gedung Servis Lantai 3 Zona Selatan mengalami kerusakan macet karena kelembaban tinggi sehingga perlu perbaikan|Genset Diesel perlu perbaikan|Genset Diesel|Gedung Servis|Lantai 3|Zona Selatan|Mechanical|Ringan|Kelembaban tinggi|Macet/tersumbat|187000
Wiring sistem di Gedung A lantai 12 zona selatan saya korosi parah karena overload, netes terus dan mengganggu rutinitas|Sistem instalasi kabel mengalami kerusakan karena beban berlebih|Wiring System|Gedung A|Lantai 12|Zona Selatan|Electrical|Berat|Overload|Berkarat/korosi|5830000
Wiring sistem rusak berat karena korosi dan overload|Sistem instalasi kabel rusak|Wiring System|Gedung A|Lantai 12|Zona Selatan|Electrical|Berat|Overload|Berkarat/korosi|5830000
Sistem instalasi kabel di Gedung A lantai 12 zona selatan mengalami kerusakan korosi dan overload sehingga mengganggu operasional, perlu perbaikan segera|Laporan teknisi tentang kerusakan sistem instalasi kabel|Wiring System|Gedung A|Lantai 12|Zona Selatan|Electrical|Berat|Overload|Berkarat/korosi|5830000
Wastafel di kantor saya bocor parah, koneksi terputus dan aus normal, sangat mengganggu rutinitas|Kerusakan koneksi terputus dan aus normal pada wastafel|Wastafel|Gedung A|7|Barat|Plumbing|Berat|Aus normal|Koneksi terputus|5843000
Wastafel bocor, koneksi putus, aus|Kerusakan koneksi terputus|Wastafel|Gedung A|7|Barat|Plumbing|Berat|Aus normal|Koneksi terputus|5843000
Kerusakan wastafel di lantai 7 Gedung A, zona barat, yaitu koneksi terputus dan aus normal, memerlukan perbaikan segera|Laporan teknisi tentang kerusakan wastafel|Wastafel|Gedung A|7|Barat|Plumbing|Berat|Aus normal|Koneksi terputus|5843000
MDP|Gedung D, Lantai 4, Zona Timur|MDP|Gedung D|Lantai 4|Zona Timur|Electrical|Ringan|Usia pakai|Retak/pecah|238000
MDP terus netes|Perlu diperbaiki segera|MDP|Gedung D|Lantai 4|Zona Timur|Electrical|Ringan|Usia pakai|Retak/pecah|238000
Kerusakan retak pada MDP di Gedung D Lantai 4 Zona Timur|Perlu penanganan segera|MDP|Gedung D|Lantai 4|Zona Timur|Electrical|Ringan|Usia pakai|Retak/pecah|238000
APAR Halon mati mendadak gara-gara aus normal, sangat mengganggu kegiatan sehari-hari|Teknisi menemukan kerusakan pada APAR Halon, kemungkinan aus normal|APAR Halon|Gedung A|Lantai 12|Zona Timur|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
APAR Halon mati|APAR Halon rusak|APAR Halon|Gedung A|Lantai 12|Zona Timur|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
APAR Halon di Gedung A Lantai 12 Zona Timur mengalami kerusakan mati mendadak karena aus normal, gangguan ini cukup mengganggu rutinitas|Laporan teknisi: APAR Halon rusak, kemungkinan aus normal|APAR Halon|Gedung A|Lantai 12|Zona Timur|Sistem Pemadam Kebakaran|Sedang|Aus normal|Mati mendadak|1536000
Koneksi terputus parah, aus normal, mati total|Koneksi terputus parah|Floor Drain|Gedung C|Lantai 7|Zona Utara|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Koneksi terputus, aus, jebol|Koneksi terputus|Floor Drain|Gedung C|Lantai 7|Zona Utara|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Koneksi floor drain terputus dan aus normal, perlu perbaikan segera|Koneksi terputus dan aus|Floor Drain|Gedung C|Lantai 7|Zona Utara|Plumbing|Fatal|Aus normal|Koneksi terputus|10451000
Exhaust Fan di Gedung Servis Lantai 1 Zona Tengah bocor parah karena kurang perawatan, suaranya sangat berisik dan mengganggu rutinitas|Exhaust Fan bocor, perlu perbaikan segera|Exhaust Fan|Gedung Servis|Lantai 1|Zona Tengah|Ventilasi Sistem|Fatal|Kurang perawatan|Kebocoran|47574000
Exhaust Fan bocor, perlu perbaikan segera|Exhaust Fan rusak, butuh perbaikan|Exhaust Fan|Gedung Servis|Lantai 1|Zona Tengah|Ventilasi Sistem|Fatal|Kurang perawatan|Kebocoran|47574000
Exhaust Fan di Lantai 1 Gedung Servis Zone Tengah mengalami kebocoran yang cukup parah akibat kurangnya perawatan, sehingga menyebabkan kerusakan yang fatal|Exhaust Fan perlu perbaikan karena kebocoran|Exhaust Fan|Gedung Servis|Lantai 1|Zona Tengah|Ventilasi Sistem|Fatal|Kurang perawatan|Kebocoran|47574000
Exhaust Fan di Gedung Utama Lantai 19 Zona Tengah mengalami tekanan tidak stabil karena overload, suaranya agak berisik dan mengganggu rutinitas, tolong diperbaiki secepatnya|Tekanan tidak stabil karena overload|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
Exhaust Fan Gedung Utama Lantai 19 rusak, tekanan tidak stabil karena overload, tolong perbaiki|Rusak karena overload|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
Saya melaporkan kerusakan Exhaust Fan di Gedung Utama Lantai 19 Zona Tengah, tekanan tidak stabil karena overload, mengeluarkan suara netes yang mengganggu, mohon diperbaiki|Kerusakan tekanan tidak stabil|Exhaust Fan|Gedung Utama|Lantai 19|Zona Tengah|Ventilasi Sistem|Ringan|Overload|Tekanan tidak stabil|Rp 265000
