teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Pintu Kaca Hidrolik Gedung Utama Lantai 18 zona barat rusak parah, gak bisa buka|Laporan teknisi: Pintu Kaca Hidrolik di Gedung Utama Lantai 18 Zona Barat mengalami kerusakan parah, kemungkinan disebabkan oleh debu/kotoran yang menyebabkan sensor error|Pintu Kaca Hidrolik|Gedung Utama|Lantai 18|Zona Barat|Arsitektur|Berat|Debu/kotoran|Sensor error|2569000
Pintu kaca hidrolik di lantai 18 gedung utama zona barat bermasalah, tolong bantu|Pintu Kaca Hidrolik di Gedung Utama Lantai 18 Zona Barat mengalami masalah teknis, yaitu sensor error yang disebabkan oleh debu/kotoran, perlu segera diperbaiki|Pintu Kaca Hidrolik|Gedung Utama|Lantai 18|Zona Barat|Arsitektur|Berat|Debu/kotoran|Sensor error|2569000
Pintu Kaca Hidrolik di Gedung D lantai 12 zona tengah rusak|Pintu Kaca Hidrolik di Gedung D, Lantai 12, Zona Tengah mengalami kerusakan suhu tidak stabil|Pintu Kaca Hidrolik|Gedung D|Lantai 12|Zona Tengah|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Pintu Kaca Hidrolik di lantai 12 zona tengah gedung D tiba2 nggak stabil suhunya|Pintu Kaca Hidrolik di Gedung D, Lantai 12, Zona Tengah mengalami kerusakan teknis yang mempengaruhi suhu|Pintu Kaca Hidrolik|Gedung D|Lantai 12|Zona Tengah|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Pintu Kaca Hidrolik gedung D lantai 12 zona tengah nggak bisa buka karena suhu tidak stabil|Laporan kerusakan Pintu Kaca Hidrolik di Gedung D, Lantai 12, Zona Tengah menunjukkan bahwa suhu tidak stabil menyebabkan kerusakan|Pintu Kaca Hidrolik|Gedung D|Lantai 12|Zona Tengah|Arsitektur|Sedang|Kurang perawatan|Suhu tidak stabil|354000
Pompa Transfer di lantai 8 gedung A rusak parah|Pompa Transfer Grundfos di Gedung A, Lantai 8, Zona Tengah mengalami kerusakan aus/abrasi karena usia pakai|Pompa Transfer|Gedung A|Lantai 8|Zona Tengah|Mechanical|Berat|Usia pakai|Aus/abrasi|2996000
Pompa di gedung A lantai 8 tiba2 mati|Laporan teknisi: Pompa Transfer Grundfos di Gedung A, Lantai 8, Zona Tengah mengalami gangguan aus/abrasi yang parah|Pompa Transfer|Gedung A|Lantai 8|Zona Tengah|Mechanical|Berat|Usia pakai|Aus/abrasi|2996000
Gedung A lantai 8, pompa transfernya rusak berat|Pompa Transfer Grundfos di lokasi Gedung A, Lantai 8, Zona Tengah memerlukan perbaikan karena kerusakan aus/abrasi yang disebabkan oleh usia pakai|Pompa Transfer|Gedung A|Lantai 8|Zona Tengah|Mechanical|Berat|Usia pakai|Aus/abrasi|2996000
Gedung Servis lantai 3 zona barat air kotor bermasalah|Remote pemipaan air kotor Gedung Servis lantai 3 zona barat tidak berfungsi, perlu perbaikan segera|Pemipaan Air Kotor|Gedung Servis|Lantai 3|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Pemipaan air kotor di gedung servis lantai 3 zona barat rusak, tolong bantu|Laporan kerusakan pemipaan air kotor di Gedung Servis lantai 3 zona barat, remote tidak berfungsi|Pemipaan Air Kotor|Gedung Servis|Lantai 3|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Gedung servis lantai 3 zona barat, air kotor tidak keluar karena remote rusak|Kerusakan remote pemipaan air kotor di Gedung Servis lantai 3 zona barat, perlu perbaikan segera|Pemipaan Air Kotor|Gedung Servis|Lantai 3|Zona Barat|Plumbing|Ringan|Aus normal|Remote tidak berfungsi|460000
Pintu Biasa Berdaun Tunggal di Gedung Utama Lantai 13 Zona Barat tiba2 nggak bisa dibuka|Pintu Biasa Berdaun Tunggal di Gedung Utama Lantai 13 Zona Barat mengalami kerusakan mendadak, tidak dapat dibuka|Pintu Biasa Berdaun Tunggal|Gedung Utama|Lantai 13|Zona Barat|Arsitektur|Ringan|Human error|Mati mendadak|389000
Pintu di Gedung Utama Lantai 13 Zona Barat rusak, gak bisa buka pintu|Kerusakan pada Pintu Biasa Berdaun Tunggal di Gedung Utama Lantai 13 Zona Barat, kemungkinan disebabkan oleh human error|Pintu Biasa Berdaun Tunggal|Gedung Utama|Lantai 13|Zona Barat|Arsitektur|Ringan|Human error|Mati mendadak|389000
Pintu Biasa Berdaun Tunggal di Lantai 13 Gedung Utama Zona Barat tiba2 mati, tolong bantu|Pintu Biasa Berdaun Tunggal di Gedung Utama Lantai 13 Zona Barat mengalami kerusakan mendadak, perlu penanganan segera|Pintu Biasa Berdaun Tunggal|Gedung Utama|Lantai 13|Zona Barat|Arsitektur|Ringan|Human error|Mati mendadak|389000
AC Split di Gedung Utama lantai 16 zona barat rusak, gak bisa nyala|Laporan kerusakan AC Split merek Panasonic di Gedung Utama lantai 16 zona barat, tidak dapat dioperasikan|AC Split|Gedung Utama|Lantai 16|Zona Barat|Mechanical|Ringan|Kurang perawatan|Macet/tersumbat|244000
AC Split Panasonic di lantai 16 Gedung Utama zona barat tiba-tiba mati, tolong bantu|Pemeriksaan AC Split merek Panasonic di Gedung Utama lantai 16 zona barat menunjukkan kerusakan ringan akibat kurang perawatan|AC Split|Gedung Utama|Lantai 16|Zona Barat|Mechanical|Ringan|Kurang perawatan|Macet/tersumbat|244000
Gedung Utama lantai 16 zona barat, AC Split panasonic gak bisa di hidupin, kenapa ya?|Hasil inspeksi menunjukkan bahwa AC Split merek Panasonic di Gedung Utama lantai 16 zona barat mengalami kerusakan macet/tersumbat, perlu perbaikan segera|AC Split|Gedung Utama|Lantai 16|Zona Barat|Mechanical|Ringan|Kurang perawatan|Macet/tersumbat|244000
Gedung parkir lantai 1 zona tengah ada masalah SDP lokal|Laporan kerusakan SDP lokal di Gedung Parkir Lantai 1 Zona Tengah|SDP|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Berat|Faktor lingkungan|Getaran berlebihan|3729000
SDP lokal di lantai 1 gedung parkir zona tengah rusak berat|Kerusakan SDP lokal di Gedung Parkir Lantai 1 Zona Tengah disebabkan oleh getaran berlebihan|SDP|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Berat|Faktor lingkungan|Getaran berlebihan|3729000
SDP di zona tengah lantai 1 gedung parkir bermasalah, tolong bantu|Laporan teknisi: SDP lokal di Gedung Parkir Lantai 1 Zona Tengah mengalami kerusakan parah|SDP|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Berat|Faktor lingkungan|Getaran berlebihan|3729000
Min, dvr cctv di gedung servis lantai 2 zona tengah kok gambarnya jelek bgt ya? kayak ada karatnya gitu.|Telah ditemukan korosi pada unit DVR CCTV merek Dahua di Gedung Servis, Lantai 2, Zona Tengah, akibat human error. Diperlukan perbaikan.|DVR CCTV|Gedung Servis|Lantai 2|Zona Tengah|Security Sistem|Ringan|Human error|Berkarat/korosi|342000
Help! DVR CCTV di Gedung Servis Lantai 2 Zona Tengah error nih, gambarnya burem. Kayaknya karatan deh.|Unit DVR CCTV Dahua di Gedung Servis, Lantai 2, Zona Tengah mengalami kerusakan berkarat/korosi. Investigasi menunjukkan root cause adalah human error.|DVR CCTV|Gedung Servis|Lantai 2|Zona Tengah|Security Sistem|Ringan|Human error|Berkarat/korosi|342000
Permisi, mau lapor. DVR CCTV di Gedung Servis Lantai 2 Zona Tengah ada masalah, gambarnya gak jelas. Apa karena korosi ya?|Pemeriksaan pada DVR CCTV Dahua di Gedung Servis, Lantai 2, Zona Tengah mengindikasikan adanya korosi yang disebabkan oleh human error. Kerusakan bersifat ringan.|DVR CCTV|Gedung Servis|Lantai 2|Zona Tengah|Security Sistem|Ringan|Human error|Berkarat/korosi|342000
Lampu downlight di gedung E lantai 2 zona utara tiba-tiba mati dan ada api keluar|Lampu Downlight di Gedung E, Lantai 2, Zona Utara mengalami korsleting dan kebakaran kecil|Lampu Downlight|Gedung E|Lantai 2|Zona Utara|Electrical|Berat|Kelembaban tinggi|Korsleting|5594000
Lampu di lantai 2 gedung E zona utara tiba2 korslet trus ada asap|Laporan teknisi: Lampu Downlight di Gedung E, Lantai 2, Zona Utara mengalami kerusakan akibat kelembaban tinggi|Lampu Downlight|Gedung E|Lantai 2|Zona Utara|Electrical|Berat|Kelembaban tinggi|Korsleting|5594000
Gedung E lantai 2 zona utara lampu downlightnya korslet dan bau gosong|Laporan teknisi: Kerusakan pada Lampu Downlight di Gedung E, Lantai 2, Zona Utara disebabkan oleh kelembaban tinggi yang menyebabkan korsleting|Lampu Downlight|Gedung E|Lantai 2|Zona Utara|Electrical|Berat|Kelembaban tinggi|Korsleting|5594000
Lampu downlight di lantai 8 gedung C zona timur tiba2 mati|Lampu Downlight di Gedung C, Lantai 8, Zona Timur mengalami kerusakan total karena kualitas material yang buruk|Lampu Downlight|Gedung C|Lantai 8|Zona Timur|Electrical|Berat|Kualitas material|Tidak berfungsi total|6573000
Lampu di gedung C lantai 8 zona timur udah gak nyala lagi|Lampu Downlight di Gedung C, Lantai 8, Zona Timur tidak berfungsi karena kerusakan pada komponen internal yang disebabkan oleh kualitas material|Lampu Downlight|Gedung C|Lantai 8|Zona Timur|Electrical|Berat|Kualitas material|Tidak berfungsi total|6573000
Gedung C lantai 8 zona timur lampu downlightnya mati total|Lampu Downlight di Gedung C, Lantai 8, Zona Timur mengalami kerusakan yang cukup parah sehingga tidak dapat berfungsi karena kualitas material yang digunakan|Lampu Downlight|Gedung C|Lantai 8|Zona Timur|Electrical|Berat|Kualitas material|Tidak berfungsi total|6573000
NVR IP di gedung utama lantai 16 zona selatan rusak parah|Laporan kerusakan NVR IP Hikvision di Gedung Utama Lantai 16 Zona Selatan, tidak dapat beroperasi dengan normal|NVR IP|Gedung Utama|Lantai 16|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Berkarat/korosi|13766000
Nvr ip hikvision di lantai 16 gedung utama zona selatan gak bisa nyala|Pemeriksaan menunjukkan bahwa NVR IP Hikvision di Gedung Utama Lantai 16 Zona Selatan mengalami kerusakan akibat korosi|NVR IP|Gedung Utama|Lantai 16|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Berkarat/korosi|13766000
Gedung utama lantai 16 zona selatan, nvr ip hikvision rusak berat|Kerusakan NVR IP Hikvision di Gedung Utama Lantai 16 Zona Selatan dikarenakan kurangnya perawatan, sehingga mengalami korosi|NVR IP|Gedung Utama|Lantai 16|Zona Selatan|Security Sistem|Fatal|Kurang perawatan|Berkarat/korosi|13766000
Layar di Gedung D lantai 8 zona barat rusak tidak bisa nyala|Layar Generic di Gedung D lantai 8 zona barat mengalami kerusakan aliran lemah karena debu/kotoran|Monitor/Layar|Gedung Gedung D|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Debu/kotoran|Aliran lemah|504000
Layar di lantai 8 Gedung D zona barat mati total gak tau kenapa|Kerusakan pada Layar Generic di Gedung D lantai 8 zona Barat disebabkan oleh debu/kotoran yang menyebabkan aliran lemah|Monitor/Layar|Gedung Gedung D|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Debu/kotoran|Aliran lemah|504000
Gangguan di layar Gedung D lantai 8 zona barat, layar tidak mau nyala|Laporan teknisi: Layar Generic di Gedung D lantai 8 zona Barat mengalami kerusakan karena debu/kotoran yang mengakibatkan aliran lemah|Monitor/Layar|Gedung Gedung D|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Debu/kotoran|Aliran lemah|504000
Atap Genteng di Gedung D lantai 10 zona tengah bermasalah|Laporan kerusakan Atap Genteng Gedung D lantai 10 zona tengah, remote tidak berfungsi|Atap Genteng|Gedung D|Lantai 10|Zona Tengah|Civil|Ringan|Aus normal|Remote tidak berfungsi|264000
Atap Genteng di Gedung D lantai 10 zona tengah gagal berfungsi|Kerusakan Atap Genteng Gedung D lantai 10 zona tengah, kemungkinan karena aus normal sehingga remote tidak berfungsi|Atap Genteng|Gedung D|Lantai 10|Zona Tengah|Civil|Ringan|Aus normal|Remote tidak berfungsi|264000
Atap Genteng di Gedung D lantai 10 zona tengah tiba2 tidak bisa dipakai|Inspeksi Atap Genteng Gedung D lantai 10 zona tengah menunjukkan kerusakan ringan, yaitu remote tidak berfungsi karena aus normal|Atap Genteng|Gedung D|Lantai 10|Zona Tengah|Civil|Ringan|Aus normal|Remote tidak berfungsi|264000
Kamera cctv di gedung A lantai 6 zona selatan bunyi aneh banget|Kamera CCTV Hikvision di Gedung A Lantai 6 Zona Selatan mengalami kerusakan yang menyebabkan bunyi abnormal|Kamera CCTV|Gedung A|Lantai 6|Zona Selatan|Security Sistem|Ringan|Overload|Bunyi abnormal|230000
Kamera cctv di lantai 6 gedung A ada suara nggak biasa|Kerusakan pada Kamera CCTV Hikvision di Gedung A Lantai 6 Zona Selatan menyebabkan suara tidak normal|Kamera CCTV|Gedung A|Lantai 6|Zona Selatan|Security Sistem|Ringan|Overload|Bunyi abnormal|230000
Gedung A lantai 6 zona selatan kamera cctv bunyi aneh|Laporan teknisi: Kamera CCTV Hikvision di Gedung A Lantai 6 Zona Selatan mengalami kerusakan yang menyebabkan bunyi tidak normal|Kamera CCTV|Gedung A|Lantai 6|Zona Selatan|Security Sistem|Ringan|Overload|Bunyi abnormal|230000
PABX di gedung D lantai 11 zona barat tiba-tiba mati|Pada tanggal 24 Februari, PABX di Gedung D lantai 11 zona barat mengalami kerusakan yang disebabkan oleh overheat akibat debu/kotoran, perlu perbaikan segera|PABX|Gedung D|Lantai 11|Zona Barat|Sistem Telekomunikasi Gedung|Ringan|Debu/kotoran|Overheat|150000
PABX di lantai 11 gedung D zona barat tidak bisa digunakan|Setelah melakukan inspeksi, ditemukan bahwa PABX di Gedung D lantai 11 zona barat mengalami kerusakan karena overheat yang disebabkan oleh debu/kotoran, perlu dibersihkan dan diperbaiki|PABX|Gedung D|Lantai 11|Zona Barat|Sistem Telekomunikasi Gedung|Ringan|Debu/kotoran|Overheat|150000
PABX zona barat lantai 11 gedung D rusak|PABX di Gedung D lantai 11 zona barat mengalami kerusakan yang disebabkan oleh overheat akibat debu/kotoran, perlu dilakukan perbaikan dan pembersihan untuk menghindari kerusakan lebih lanjut|PABX|Gedung D|Lantai 11|Zona Barat|Sistem Telekomunikasi Gedung|Ringan|Debu/kotoran|Overheat|150000
Lampu LED di Gedung E lantai 6 zona utara tiba-tiba mati dan tidak mau nyala lagi, sepertinya ada masalah parah|Laporan teknisi: Lampu LED di Gedung E lantai 6 zona utara mengalami kerusakan fatal akibat overload, perlu perbaikan segera|Lampu LED|Gedung E|Lantai 6|Zona Utara|Electrical|Fatal|Overload|Macet/tersumbat|46941000
Lampu di Gedung E lantai 6 zona utara macet dan tidak bisa dinyalakan, tolong bantu segera|Laporan teknisi: Lampu LED di Gedung E lantai 6 zona utara mengalami kerusakan pada komponen internal akibat overload, perlu penggantian komponen|Lampu LED|Gedung E|Lantai 6|Zona Utara|Electrical|Fatal|Overload|Macet/tersumbat|46941000
Lampu LED di zona utara Gedung E lantai 6 tiba-tiba tidak mau nyala, kayaknya ada masalah listrik, tolong cek segera|Laporan teknisi: Lampu LED di Gedung E lantai 6 zona utara mengalami kerusakan akibat overload, perlu perbaikan dan penggantian komponen yang rusak|Lampu LED|Gedung E|Lantai 6|Zona Utara|Electrical|Fatal|Overload|Macet/tersumbat|46941000
AC di Gedung D lantai 12 zona utara rusak berat banget|Control Panel AC di Gedung D lantai 12 zona utara mengalami kerusakan berat karena human error|Control Panel AC|Gedung D|Lantai 12|Zona Utara|Electrical|Berat|Human error|Berkarat/korosi|8949000
AC di Gedung D lantai 12 zona utara gak nyala, katanya udah berkarat|Laporan teknisi: Control Panel AC di Gedung D lantai 12 zona utara mengalami kerusakan berat karena korosi, perlu perbaikan segera|Control Panel AC|Gedung D|Lantai 12|Zona Utara|Electrical|Berat|Human error|Berkarat/korosi|8949000
Gedung D lantai 12 zona utara AC gak jalan, katanya ada masalah di control panel|Control Panel AC di Gedung D lantai 12 zona utara mengalami kerusakan berat, kemungkinan karena human error, perlu diperiksa dan diperbaiki|Control Panel AC|Gedung D|Lantai 12|Zona Utara|Electrical|Berat|Human error|Berkarat/korosi|8949000
Lampu di Gedung C Lantai 6 Zona Utara nggak nyala terus, apa bisa diperbaiki?|Laporan kerusakan pada Lampu Esensial di Gedung C, Lantai 6, Zona Utara, tekanan listrik tidak stabil|Lampu Esensial|Gedung C|Lantai 6|Zona Utara|Electrical|Ringan|Aus normal|Tekanan tidak stabil|323000
Lampu di kantor Lantai 6 Gedung C tiba-tiba mati, katanya karena tekanan listrik|Pemeriksaan menunjukkan bahwa Lampu Esensial di Gedung C, Lantai 6, Zona Utara mengalami kerusakan tekanan listrik tidak stabil|Lampu Esensial|Gedung C|Lantai 6|Zona Utara|Electrical|Ringan|Aus normal|Tekanan tidak stabil|323000
Kantor Zona Utara Lantai 6 Gedung C lampunya nggak nyala, tolong perbaiki|Kerusakan pada Lampu Esensial di Gedung C, Lantai 6, Zona Utara, disebabkan oleh tekanan listrik yang tidak stabil, perlu perbaikan segera|Lampu Esensial|Gedung C|Lantai 6|Zona Utara|Electrical|Ringan|Aus normal|Tekanan tidak stabil|323000
APAR CO2 di gedung B lantai 2 zona selatan rusak banget|Laporan kerusakan APAR CO2 di Gedung B, Lantai 2, Zona Selatan menunjukkan tampilan yang rusak|APAR CO2|Gedung B|Lantai 2|Zona Selatan|Sistem Pemadam Kebakaran|Sedang|Aus normal|Tampilan rusak|1924000
APAR CO2 di lantai 2 gedung B zona selatan ga bisa dipake|Terdapat kerusakan pada APAR CO2 di Gedung B, Lantai 2, Zona Selatan, kemungkinan disebabkan oleh aus normal|APAR CO2|Gedung B|Lantai 2|Zona Selatan|Sistem Pemadam Kebakaran|Sedang|Aus normal|Tampilan rusak|1924000
Rusak parah nih APAR CO2 di gedung B lantai 2 zona selatan|APAR CO2 di Gedung B, Lantai 2, Zona Selatan mengalami kerusakan pada tampilannya, perlu diperbaiki segera|APAR CO2|Gedung B|Lantai 2|Zona Selatan|Sistem Pemadam Kebakaran|Sedang|Aus normal|Tampilan rusak|1924000
AC Cassette di Gedung B lantai 6 zona timur tiba2 ngga nyala lagi|Laporan kerusakan AC Cassette Mitsubishi di Gedung B lantai 6 zona timur mengalami mati mendadak|AC Cassette|Mitsubishi|Gedung B|Lantai 6|Zona Timur|Mechanical|Berat|Faktor lingkungan|Mati mendadak|9418000
AC Cassette Mitsubishi di lantai 6 gedung B zona timur rusak parah|Kerusakan AC Cassette Mitsubishi di Gedung B lantai 6 zona timur disebabkan oleh faktor lingkungan|AC Cassette|Mitsubishi|Gedung B|Lantai 6|Zona Timur|Mechanical|Berat|Faktor lingkungan|Mati mendadak|9418000
AC Cassette di zona timur lantai 6 gedung B tiba2 mati|Laporan teknisi: AC Cassette Mitsubishi di Gedung B lantai 6 zona timur mengalami kerusakan parah akibat faktor lingkungan|AC Cassette|Mitsubishi|Gedung B|Lantai 6|Zona Timur|Mechanical|Berat|Faktor lingkungan|Mati mendadak|9418000
Plafon PVC di Gedung Utama lantai 2 zona utara ada getaran aneh|Laporan kerusakan Plafon PVC di Gedung Utama lantai 2 zona utara dengan gejala getaran berlebihan|Plafon PVC|Gedung Gedung Utama|Lantai 2|Zona Utara|Arsitektur|Ringan|Tegangan tidak stabil|Getaran berlebihan|249000
Plafon PVC di lantai 2 Gedung Utama zona utara kalo dipegang bergoyang|Kerusakan Plafon PVC di lantai 2 Gedung Utama zona utara dengan gejala getaran yang abnormal|Plafon PVC|Gedung Gedung Utama|Lantai 2|Zona Utara|Arsitektur|Ringan|Tegangan tidak stabil|Getaran berlebihan|249000
Gedung Utama lantai 2 zona utara, plafon PVCnya goyang2|Inspeksi menunjukkan kerusakan Plafon PVC di Gedung Utama lantai 2 zona utara dengan gejala getaran yang melebihi batas normal|Plafon PVC|Gedung Gedung Utama|Lantai 2|Zona Utara|Arsitektur|Ringan|Tegangan tidak stabil|Getaran berlebihan|249000
APAR CO2 di Gedung D Lantai 10 Zona Selatan nggak bisa dipake lagi karena ada kerusakan parah|Laporan teknisi: APAR CO2 di Gedung D Lantai 10 Zona Selatan mengalami kerusakan berat karena aus normal, sehingga perlu dilakukan perbaikan segera|APAR CO2|Gedung D|Lantai 10|Zona Selatan|Sistem Pemadam Kebakaran|Berat|Aus normal|Aus/abrasi|2335000
APAR CO2 di lantai 10 Gedung D Zona Selatan rusak berat, tolong bantu|Laporan teknisi: APAR CO2 di Gedung D Lantai 10 Zona Selatan mengalami kerusakan parah karena aus normal, perlu dilakukan perbaikan segera|APAR CO2|Gedung D|Lantai 10|Zona Selatan|Sistem Pemadam Kebakaran|Berat|Aus normal|Aus/abrasi|2335000
APAR CO2 Gedung D Lantai 10 Zona Selatan nggak berfungsi dengan baik, mohon segera diperiksa|Laporan teknisi: APAR CO2 di Gedung D Lantai 10 Zona Selatan mengalami kerusakan berat karena aus normal, sehingga perlu dilakukan perbaikan segera untuk memastikan keselamatan|APAR CO2|Gedung D|Lantai 10|Zona Selatan|Sistem Pemadam Kebakaran|Berat|Aus normal|Aus/abrasi|2335000
